NEWID,Income Class,Education,Division,Family Type,Area Type,QINTRVMO,QINTRVYR,AGE_REF,AGE2,SEX_REF,SEX2,REF_RACE,RACE2,NUM_AUTO,NUM_TVAN,OCCUCOD1,OCCUCOD2,MARITAL1,REGION,POPSIZE,CUTENURE,VEHQ,VEHQL,FINCBTXM,INC_RANK,FAM_SIZE,CHILDAGE,PERSLT18,PERSOT64,AS_COMP1,AS_COMP2,AS_COMP3,AS_COMP4,AS_COMP5,FOODCQ,FDAWAYCQ,ALCBEVCQ,RENDWECQ,ALLFULCQ,BBYDAYCQ,TEXTILCQ,FURNTRCQ,APPARCQ,MENBOYCQ,MENSIXCQ,BOYFIFCQ,GRLFIFCQ,CHLDRNCQ,FOOTWRCQ,OTHAPLCQ,TRANSCQ,CARTKNCQ,CARTKUCQ,GASMOCQ,PUBTRACQ,ENTERTCQ,PETTOYCQ,PERSCACQ,READCQ,TOTEXPCQ
4389453,5,16,9,9,1,October,2020,50,,2,,1,,1,1,2,,2,4,2,1,2,0,108000,0.797494,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389861,6,16,9,5,1,April,2020,58,58,2,1,1,1,2,0,,3,1,4,2,2,2,0,355920.3,0.9901625,6,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389862,6,16,9,5,1,July,2020,58,58,2,1,1,1,2,0,,3,1,4,2,2,2,0,360322.7,0.9916022,6,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389863,6,16,9,5,1,October,2020,59,58,2,1,1,1,2,0,,3,1,4,2,2,2,0,353896.6,0.9919625,6,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389864,6,16,9,5,1,January,2021,59,58,2,1,1,1,2,0,,3,1,4,2,2,2,0,320132.8,0.990598,6,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389911,6,16,5,8,1,April,2020,54,,1,,1,,1,0,3,,3,3,1,1,1,0,146000,0.8701487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390043,4,16,1,1,1,April,2020,73,75,2,1,1,1,1,0,,,1,1,2,2,1,0,76670,0.6563562,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390044,4,16,1,1,1,July,2020,73,75,2,1,1,1,1,0,,,1,1,2,2,1,0,63470,0.6086344,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390204,3,16,9,8,1,April,2020,72,,1,,1,,1,1,11,,1,4,2,2,2,0,158769.6,0.4813478,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390243,3,16,5,8,1,October,2020,67,,2,,1,,0,1,,,3,3,4,2,1,0,15242.2,0.35321,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390244,2,16,5,8,1,January,2021,67,,2,,1,,0,1,,,3,3,4,2,1,0,16782,0.2385895,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390253,3,16,4,6,1,October,2020,28,,1,,1,,0,2,12,,5,2,3,4,4,0,42000,0.4756709,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390254,4,16,4,6,1,January,2021,28,,1,,1,,0,2,12,,5,2,3,4,4,0,57000,0.5628501,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390381,5,16,9,1,1,April,2020,66,66,1,2,1,1,1,3,3,,1,4,4,2,6,0,117221,0.8069812,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390382,5,16,9,1,1,July,2020,66,66,1,2,1,1,1,3,3,,1,4,4,2,6,0,117221,0.809457,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390383,5,16,9,1,1,October,2020,66,67,1,2,1,1,1,3,3,,1,4,4,2,6,0,117221,0.8205787,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390384,5,16,9,1,1,January,2021,67,67,1,2,1,1,1,3,3,,1,4,4,2,6,0,120704,0.8208032,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390461,5,16,8,9,1,April,2020,52,,2,,1,,3,0,3,,3,4,2,1,3,0,100285,0.7566899,4,6,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390463,5,16,8,9,1,October,2020,51,,2,,1,,3,1,3,,3,4,2,1,4,0,100285,0.7739606,4,6,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390464,6,16,8,9,1,January,2021,52,,2,,1,,2,1,6,,3,4,2,1,3,0,175082,0.9131993,4,6,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390604,6,16,9,1,1,January,2021,57,67,2,1,1,1,1,1,2,1,1,4,1,2,2,0,219232.4,0.9438664,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390802,4,16,3,1,1,July,2020,63,65,2,1,1,1,1,0,,,1,2,1,2,1,0,50935,0.5360285,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390803,4,16,3,1,1,October,2020,63,65,2,1,1,1,1,0,,,1,2,1,2,1,0,50935,0.542027,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390804,3,16,3,1,1,January,2021,63,65,2,1,1,1,1,0,,,1,2,1,2,1,0,30400,0.3677965,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390992,4,16,3,8,1,July,2020,27,,1,,1,,1,0,3,,5,2,3,4,1,0,75000,0.663126,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390993,4,16,3,8,1,October,2020,28,,1,,1,,1,0,3,,5,2,3,4,1,0,75000,0.6647295,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390994,5,16,3,8,1,January,2021,29,,1,,1,,1,0,3,,5,2,3,4,1,0,80015,0.6859728,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391312,3,16,5,8,1,April,2020,40,,2,,2,,2,0,10,,5,3,1,1,2,0,31000,0.3567699,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391313,7,16,5,8,1,July,2020,40,,2,,2,,2,0,12,,5,3,1,1,2,0,244882.1,0.0332839,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391314,3,16,5,8,1,October,2020,40,,2,,2,,2,0,10,,5,3,1,1,2,0,32500,0.3931847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391333,6,16,5,2,1,October,2020,51,43,1,2,1,1,0,0,3,3,1,3,1,4,0,0,155000,0.8994626,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391334,6,16,5,2,1,January,2021,51,43,1,2,1,1,0,0,3,3,1,3,1,4,0,0,156000,0.8907025,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391371,5,16,3,9,1,April,2020,33,,2,,1,,0,1,3,,5,2,1,1,1,0,140944.8,0.8273653,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391373,6,16,3,9,1,October,2020,33,,2,,1,,0,1,3,,5,2,1,1,1,0,159640.4,0.839775,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391374,3,16,3,9,1,January,2021,33,,2,,1,,0,1,4,,5,2,1,1,1,0,123106.6,0.4991884,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391422,3,16,8,1,1,April,2020,87,87,1,2,4,4,1,0,,,1,4,4,2,1,0,33470,0.3776283,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391423,3,16,8,1,1,July,2020,87,87,1,2,4,4,1,0,,,1,4,4,2,1,0,33470,0.390018,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391424,3,16,8,1,1,October,2020,87,87,1,2,4,4,1,0,,,1,4,4,2,1,0,37070,0.4414998,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391451,6,16,1,1,1,April,2020,73,68,1,2,1,1,1,1,,1,1,1,2,1,2,0,189695,0.9277808,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391452,6,16,1,1,1,July,2020,73,69,1,2,1,1,1,1,,1,1,1,2,1,2,0,189695,0.9284809,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391453,6,16,1,1,1,October,2020,74,69,1,2,1,1,1,1,,1,1,1,2,1,2,0,189695,0.9302655,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391454,6,16,1,1,1,January,2021,74,70,1,2,1,1,1,1,,3,1,1,2,1,2,0,276027,0.9204835,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391503,4,16,4,8,1,April,2020,32,,2,,2,,0,1,3,,5,2,2,5,1,0,62708.8,0.5420091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391593,5,16,2,1,1,April,2020,41,30,1,2,1,1,0,0,5,1,1,1,1,1,0,0,94511,0.7274222,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391594,5,16,2,1,1,July,2020,42,30,1,2,1,1,0,0,6,4,1,1,1,1,0,0,93000,0.7334519,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391691,5,16,1,3,1,April,2020,35,35,1,2,1,1,0,2,1,,1,1,2,1,2,0,120000,0.8110533,5,2,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391692,5,16,1,3,1,July,2020,35,35,1,2,1,1,0,2,1,,1,1,2,1,2,0,120000,0.8117635,5,2,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391693,5,16,1,3,1,October,2020,35,35,1,2,1,1,0,2,1,,1,1,2,1,2,0,120000,0.8262446,5,2,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391694,6,16,1,3,1,January,2021,36,35,1,2,1,1,0,2,1,,1,1,2,1,2,0,127000,0.8339179,5,2,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391702,4,16,,1,2,July,2020,53,53,2,1,1,1,2,1,2,11,1,4,5,1,3,0,55000,0.557641,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391891,5,16,,8,2,April,2020,76,,1,,1,,0,1,,,1,3,5,2,3,0,103965,0.7674167,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391892,5,16,,1,2,July,2020,77,73,1,2,1,1,0,1,,,1,3,5,2,3,0,114916,0.8037843,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391941,6,16,9,1,1,April,2020,49,44,1,2,4,4,1,1,3,3,1,4,3,1,2,0,217700,0.9511782,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391943,6,16,9,1,1,October,2020,49,44,1,2,4,4,1,1,3,3,1,4,3,1,2,0,217700,0.9484559,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392392,3,16,3,8,1,August,2020,28,,1,,1,,0,0,1,,5,2,3,4,0,0,35000,0.4100477,1,0,0,0,1,0,0,0,0,251.3333,86.6667,0,712,0,0,0,0,42,0,0,0,0,42,0,0,65,0,0,0,65,48,0,6,0,1878.1667
4392393,3,16,3,8,1,November,2020,28,,1,,1,,0,0,1,,5,2,3,4,0,0,35000,0.4216271,1,0,0,0,1,0,0,0,0,280.3333,126.6667,0,679,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,70,15,5.3333,0,1828.5001
4392394,3,16,3,8,1,February,2021,28,,1,,1,,0,0,6,,5,2,3,4,0,0,36001,0.4193344,1,0,0,0,1,0,0,0,0,390.6667,195.6667,0,738.6667,0,0,0,0,0,0,0,0,0,0,0,0,438.6667,0,0,0,438.6667,84,0,0,0,2708.1667
4392421,5,16,2,1,1,May,2020,73,76,2,1,1,1,1,1,,,1,1,4,4,2,0,85289.2,0.6796859,2,0,0,2,1,1,0,0,0,736.6667,108.3333,10,4158.3333,0,0,0,0,16.6667,0,0,0,0,0,0,16.6667,0,0,0,0,0,20,0,66.6667,0,6163.3333
4392422,5,16,2,1,1,August,2020,73,76,2,1,1,1,1,1,,,1,1,4,4,2,0,83901.8,0.6963774,2,0,0,2,1,1,0,0,0,498.3333,0,0,4158.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6.6667,209,5799.3333
4392423,5,16,2,1,1,November,2020,73,76,2,1,1,1,1,1,,,1,1,4,4,2,0,89502.4,0.7023476,2,0,0,2,1,1,0,0,0,433.3333,0,0,4137.3333,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,22,0,28,0,6415.6667
4392424,5,16,2,1,1,February,2021,75,77,2,1,1,1,1,0,,,1,1,4,4,1,0,91410.8,0.7111575,2,0,0,2,1,1,0,0,0,390,0,0,4137.3333,0,0,16,0,0,0,0,0,0,0,0,0,15,0,0,15,0,25,0,33.3333,0,5564.6667
4392431,6,16,9,9,1,May,2020,54,,1,,1,,1,1,3,,3,4,2,1,2,0,333923.3,0.9564683,2,0,0,0,1,1,0,0,0,2058.3333,433.3333,410,0,60,0,0,0,33.3333,0,0,0,0,0,0,33.3333,380,0,0,250,100,1494,1300,66.6667,15,9497.7789
4392432,6,16,9,9,1,August,2020,55,,1,,1,,1,1,3,,3,4,2,1,2,0,327915.7,0.9555527,2,0,0,0,1,1,0,0,0,1841.6667,0,75,0,0,0,0,0,386,318,318,0,0,0,68,0,763.6667,0,0,35,0,221,100,50,0,8818.9622
4392554,4,16,5,1,1,February,2021,34,45,2,1,1,1,0,0,3,,1,3,4,4,0,0,50000,0.5207124,2,0,0,0,1,1,0,0,0,823.3333,346.6667,50,666.6667,0,0,0,0,30,0,0,0,0,0,0,0,399.3333,0,0,30,36,200,200,0,0,2801.75
4392614,5,16,5,1,1,February,2021,78,76,1,2,1,1,0,3,,,1,3,3,2,3,0,49971.2,0.679686,2,0,0,2,1,1,0,0,0,1083.3333,606.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,250,0,125,35,60,0,3697
4392624,5,16,4,9,1,May,2020,56,,2,,1,,2,0,3,,3,2,2,4,2,0,159934.8,0.6670847,2,0,0,1,1,1,0,0,0,758.3333,390,15,3271.3333,0,0,0,0,0,0,0,0,0,0,0,0,70.6667,0,0,70,0,126,15,66.6667,0,6589.3
4392831,6,16,4,8,1,May,2020,64,,2,,1,,1,0,2,,2,2,4,2,1,0,159500,0.8946771,1,0,0,0,0,1,0,0,0,346.6667,43.3333,108,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3333,0,0,10,0,427,75,11,0,4992.9167
4392832,6,16,4,8,1,August,2020,64,,2,,1,,1,0,2,,2,2,4,2,1,0,159500,0.8954144,1,0,0,0,0,1,0,0,0,346.6667,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,86,0,11,66,6584.5833
4392833,6,16,4,8,1,November,2020,64,,2,,1,,1,0,2,,2,2,4,2,1,0,159500,0.9033546,1,0,0,0,0,1,0,0,0,390,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,156,0,11,0,6801.9167
4392834,6,16,4,8,1,February,2021,64,,2,,1,,1,0,2,,2,2,4,2,1,0,179252.6,0.9360483,1,0,0,0,0,1,0,0,0,390,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,235,119,0,66,4631.75
4392932,2,16,3,9,1,August,2020,36,,1,,1,,1,1,1,,3,2,2,4,2,0,20000,0.2629087,2,0,0,0,1,1,0,0,0,520,0,100,1060,0,0,0,0,0,0,0,0,0,0,0,0,1611.6667,0,0,100,0,157,0,0,0,3824.1667
4392971,4,16,4,9,1,May,2020,42,,2,,1,,4,0,3,,5,2,3,1,4,0,76013,0.6543534,2,0,0,0,1,1,0,0,0,476.6667,86.6667,25,0,0,0,0,0,100,0,0,0,0,0,0,0,454,0,0,60,0,411,0,0,0,3725.1666
4392972,5,16,4,9,1,August,2020,42,,2,,1,,4,0,3,,5,2,3,1,4,0,76013,0.6708224,2,0,0,0,1,1,0,0,0,606.6667,108.3333,20,0,0,0,0,0,27,10,10,0,0,0,0,0,251,0,0,150,0,132,87,14,0,5387.1666
4392973,5,16,4,9,1,November,2020,42,,2,,1,,4,0,3,,5,2,3,1,4,0,76013,0.6748625,2,0,0,0,1,1,0,0,0,173.3333,108.3333,15,0,0,0,0,0,167,0,0,0,0,0,167,0,95,0,0,65,0,44,0,15.6667,0,2490.5
4392974,4,16,4,9,1,February,2021,42,,2,,1,,3,0,3,,5,2,3,1,3,0,50130,0.5239914,2,0,0,0,1,1,0,0,0,511.3333,86.6667,15,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,168,0,29,0,0,0,2448.75
4393141,2,16,5,1,1,May,2020,87,87,2,1,1,1,1,0,,,1,3,4,1,1,0,27470,0.3260457,2,0,0,2,1,1,0,0,0,411.6667,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,20,0,89,0,0,121,4707.3333
4393142,3,16,5,1,1,August,2020,87,87,2,1,1,1,1,0,,,1,3,4,1,1,0,27470,0.333517,2,0,0,2,1,1,0,0,0,455,216.6667,0,0,0,0,0,0,18,0,0,0,0,0,0,0,40,0,0,40,0,111,0,100,121,5986.6667
4393143,3,16,5,1,1,November,2020,87,87,2,1,1,1,1,0,,,1,3,4,1,1,0,27470,0.3470025,2,0,0,2,1,1,0,0,0,108.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,95,0,133.3333,0,5337.3333
4393144,3,16,5,1,1,February,2021,87,87,2,1,1,1,0,0,,,1,3,4,1,0,0,29964,0.3613209,2,0,0,2,1,1,0,0,0,433.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,40,0,154,0,20,0,5912.6667
4393201,5,16,2,1,1,May,2020,33,33,1,2,1,1,2,0,2,10,1,1,1,1,2,0,127000,0.8319709,2,0,0,0,1,1,0,0,0,693.3333,216.6667,150,0,230,0,0,0,0,0,0,0,0,0,0,0,845,0,0,240,0,71,0,0,0,7161.5834
4393202,5,16,2,1,1,August,2020,33,33,1,2,1,1,2,0,2,10,1,1,1,1,2,0,127000,0.8329136,2,0,0,0,1,1,0,0,0,629,130,50,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3333,0,0,45,0,51,0,0,0,5819.5834
4393203,6,16,2,1,1,November,2020,33,33,1,2,1,1,2,0,2,10,1,1,1,1,2,0,127000,0.8442143,2,0,0,0,1,1,0,0,0,769,108.3333,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1385.3333,0,0,200,0,0,0,0,0,7141.2501
4393204,6,16,2,1,1,February,2021,33,33,1,2,1,1,2,0,2,4,1,1,1,1,2,0,156766.2,0.861633,2,0,0,0,1,1,0,0,0,975,216.6667,75,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,200,0,77,0,0,0,6875.9831
4393421,1,16,2,1,1,May,2020,72,77,1,2,1,1,2,0,,,1,1,2,2,2,0,6489,0.1455113,2,0,0,2,1,1,0,0,0,390,0,150,0,0,0,0,0,70,0,0,0,0,0,70,0,2146,0,0,25,0,40,0,0,0,6718.3333
4393422,1,16,2,1,1,August,2020,72,77,1,2,1,1,2,0,,,1,1,2,2,2,0,6489,0.1528447,2,0,0,2,1,1,0,0,0,650,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,71,0,40,0,3875.3333
4393423,2,16,2,1,1,November,2020,72,77,1,2,1,1,2,0,,,1,1,2,2,2,0,6489,0.1777709,2,0,0,2,1,1,0,0,0,1148.3333,0,50,0,0,0,200,400,22,22,22,0,0,0,0,0,50,0,0,50,0,200,0,40,0,5713.6667
4393653,6,16,5,4,1,November,2020,56,60,1,2,4,4,1,2,3,3,1,3,4,4,3,0,151000,0.8910784,3,7,0,0,2,1,0,0,0,1126.6667,216.6667,0,910,0,0,0,0,60,0,0,0,0,0,0,60,33000,32000,0,200,0,0,0,36.6667,0,37853
4393654,6,16,5,4,1,February,2021,56,61,1,2,4,4,1,2,3,3,1,3,4,4,3,0,150000,0.8759337,3,7,0,0,2,1,0,0,0,845,65,0,975,0,0,0,0,20,0,0,0,0,0,0,20,750,0,0,500,0,0,0,55,0,5867.3333
4393723,7,16,7,1,1,November,2020,57,64,1,2,2,4,1,1,1,11,1,3,1,4,2,0,69672.2,0.4339246,2,0,0,0,1,1,0,0,0,1256.6667,0,0,878,0,0,124,156,79,0,0,0,0,0,0,60,432,0,0,240,0,0,0,46.6667,0,4353.8334
4393741,6,16,3,3,1,May,2020,53,43,1,2,1,1,0,2,3,,1,2,4,2,2,0,252892.1,0.9790335,5,4,3,0,1,1,2,1,0,780,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.6667,0,0,200,0,71,0,0,0,5346.5622
4393921,7,16,7,8,1,May,2020,66,,2,,1,,1,0,,,3,3,3,2,1,0,40916.4,0.0764697,1,0,0,1,0,1,0,0,0,441.3333,118.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,20,0,417,0,0,0,2910.6667
4394012,6,16,3,2,1,August,2020,45,38,1,2,1,1,1,2,3,3,1,2,2,1,3,0,160361.8,0.8927659,3,1,1,0,1,1,0,1,0,1278.3333,43.3333,20,0,0,0,0,0,67,0,0,0,27,40,0,0,270,0,0,270,0,139,37,6.3333,0,6613.75
4394013,6,16,3,2,1,November,2020,45,38,1,2,1,1,1,2,3,3,1,2,2,1,3,0,158505.6,0.9005363,3,1,1,0,1,1,0,1,0,910,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,0,200,0,714,450,6.3333,0,7486.2667
4394014,6,16,3,2,1,February,2021,46,38,1,2,1,1,0,2,3,3,1,2,2,1,2,0,146641.2,0.8643553,3,1,1,0,1,1,0,1,0,823.3333,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300,0,155,0,10,0,4810.5334
4394082,6,16,5,8,1,May,2020,67,,1,,2,,0,1,10,,5,3,1,1,1,0,125147.9,0.9106212,1,0,0,1,1,0,0,0,0,390,0,50,0,0,0,0,0,10.6667,0,0,0,0,0,0,10.6667,328,0,0,100,0,139,0,0,0,4639.1667
4394083,6,16,5,8,1,August,2020,68,,1,,2,,0,1,10,,5,3,1,1,1,0,125147.9,0.9130707,1,0,0,1,1,0,0,0,0,554.6667,121.3333,100,0,0,0,0,0,11.6667,0,0,0,0,0,0,11.6667,224,0,0,35,0,161,0,13.3333,14,5509.1667
4394084,5,16,5,8,1,November,2020,68,,1,,2,,0,1,,,5,3,1,1,1,0,93073.7,0.8319372,1,0,0,1,1,0,0,0,0,281.6667,43.3333,90,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,100,0,151,0,40,40,5029.3333
4394091,6,16,9,1,1,May,2020,53,52,2,1,1,1,2,0,3,1,1,4,4,1,2,0,223200,0.9527931,2,0,0,0,1,1,0,0,0,996.6667,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,100,0,0,0,53.3333,0,6284.5
4394092,6,16,9,1,1,August,2020,53,52,2,1,1,1,2,0,3,1,1,4,4,1,2,0,223200,0.9515823,2,0,0,0,1,1,0,0,0,1386.6667,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,65,0,0,0,93.3333,120,6884.5
4394093,6,16,9,1,1,November,2020,53,52,2,1,1,1,2,0,3,1,1,4,4,1,2,0,223200,0.9504472,2,0,0,0,1,1,0,0,0,780,216.6667,80,0,0,0,0,0,143,73,73,0,0,0,0,0,220,0,0,220,0,0,0,40,0,6633.5
4394094,6,16,9,1,1,February,2021,53,53,2,1,1,1,2,0,1,1,1,4,4,1,2,0,352333.8,0.9582463,2,0,0,0,1,1,0,0,0,1170,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,570.3333,0,0,277,210,3500,0,83.3333,0,10974.7831
